36,6,336.82,32.04,15.10,14.45,1,-1,-1,-1
37,6,336.39,32.16,15.30,13.97,1,-1,-1,-1
38,6,335.99,32.15,15.43,13.57,1,-1,-1,-1
39,6,335.60,32.10,15.55,13.19,1,-1,-1,-1
40,6,335.21,32.02,15.65,12.84,1,-1,-1,-1
41,6,334.83,31.94,15.75,12.49,1,-1,-1,-1
42,6,334.57,31.49,16.91,13.42,1,-1,-1,-1
43,6,334.35,30.88,18.48,14.85,1,-1,-1,-1
44,6,334.15,30.23,20.19,16.46,1,-1,-1,-1
45,6,333.96,29.55,21.96,18.14,1,-1,-1,-1
46,6,332.84,26.20,25.13,24.13,1,-1,-1,-1
47,6,331.36,21.85,28.83,31.76,1,-1,-1,-1
48,6,330.49,19.59,31.31,37.64,1,-1,-1,-1
49,6,330.17,18.75,32.34,40.62,1,-1,-1,-1
50,6,330.06,18.46,32.36,42.69,1,-1,-1,-1
25,7,388.18,201.10,26.20,9.13,1,-1,-1,-1
26,7,389.47,200.62,26.91,9.13,1,-1,-1,-1
27,7,389.34,200.57,27.86,9.12,1,-1,-1,-1
28,7,388.77,200.66,28.93,9.12,1,-1,-1,-1
29,7,388.08,200.80,30.05,9.11,1,-1,-1,-1
30,7,387.46,200.13,30.38,9.11,1,-1,-1,-1
31,7,386.90,199.19,30.43,9.11,1,-1,-1,-1
32,7,385.43,196.22,31.35,13.53,1,-1,-1,-1
33,7,384.90,195.12,32.66,14.04,1,-1,-1,-1
34,7,383.18,195.94,34.64,13.01,1,-1,-1,-1
35,7,382.55,196.64,35.86,12.24,1,-1,-1,-1
36,7,382.33,197.30,36.78,11.57,1,-1,-1,-1
37,7,382.27,197.94,37.60,10.93,1,-1,-1,-1
38,7,382.26,198.56,38.38,10.32,1,-1,-1,-1
39,7,382.27,198.79,37.12,9.11,1,-1,-1,-1
40,7,382.29,198.89,37.37,9.04,1,-1,-1,-1
41,7,382.31,198.93,38.19,9.40,1,-1,-1,-1
42,7,382.02,198.93,38.78,9.56,1,-1,-1,-1
43,7,381.59,198.91,39.30,9.64,1,-1,-1,-1
44,7,381.13,198.88,39.79,9.69,1,-1,-1,-1
45,7,380.65,198.86,40.26,9.73,1,-1,-1,-1
46,7,380.16,198.82,40.74,9.77,1,-1,-1,-1
47,7,379.67,198.79,41.21,9.80,1,-1,-1,-1
48,7,379.50,198.79,43.00,10.45,1,-1,-1,-1
49,7,379.44,198.80,44.77,11.45,1,-1,-1,-1
50,7,376.04,198.55,48.81,12.09,1,-1,-1,-1
51,7,374.76,198.43,51.55,11.25,1,-1,-1,-1
52,7,372.33,198.13,55.59,11.38,1,-1,-1,-1
53,7,369.48,197.77,60.12,11.86,1,-1,-1,-1
54,7,366.14,198.60,65.70,11.36,1,-1,-1,-1
55,7,362.23,198.79,73.11,11.66,1,-1,-1,-1
56,7,357.13,197.65,79.50,12.98,1,-1,-1,-1
57,7,353.22,196.12,86.28,14.55,1,-1,-1,-1
58,7,351.80,195.54,90.38,15.15,1,-1,-1,-1
59,7,348.91,195.20,96.14,15.50,1,-1,-1,-1
60,7,347.88,195.07,99.19,15.70,1,-1,-1,-1
61,7,346.73,195.02,101.83,15.74,1,-1,-1,-1
62,7,345.54,195.01,104.32,15.72,1,-1,-1,-1
63,7,344.76,193.47,105.48,17.22,1,-1,-1,-1
64,7,342.67,193.95,107.67,16.75,1,-1,-1,-1
25,9,76.80,172.27,11.36,25.29,1,-1,-1,-1
26,9,75.78,171.53,14.37,26.32,1,-1,-1,-1
27,9,75.53,171.35,18.19,26.79,1,-1,-1,-1
28,9,75.47,171.31,19.99,29.26,1,-1,-1,-1
29,9,75.18,172.16,20.95,29.81,1,-1,-1,-1
30,9,74.85,172.06,20.90,30.40,1,-1,-1,-1
31,9,74.50,171.64,20.52,31.01,1,-1,-1,-1
32,9,73.92,170.30,20.77,32.38,1,-1,-1,-1
33,9,73.87,169.90,21.06,33.22,1,-1,-1,-1
34,9,74.00,169.87,21.38,33.87,1,-1,-1,-1
35,9,74.07,169.86,20.86,34.67,1,-1,-1,-1
36,9,74.21,169.88,20.62,34.95,1,-1,-1,-1
37,9,74.39,169.91,20.51,35.03,1,-1,-1,-1
38,9,74.81,172.55,20.43,35.03,1,-1,-1,-1
39,9,74.12,172.12,20.39,35.02,1,-1,-1,-1
40,9,73.86,171.95,19.64,35.36,1,-1,-1,-1
41,9,73.77,171.89,18.63,35.84,1,-1,-1,-1
42,9,73.74,171.87,19.74,36.84,1,-1,-1,-1
43,9,74.12,169.62,19.76,39.42,1,-1,-1,-1
44,9,73.68,167.49,20.54,43.20,1,-1,-1,-1
45,9,74.31,165.46,20.63,46.21,1,-1,-1,-1
46,9,73.79,164.16,21.87,49.61,1,-1,-1,-1
47,9,73.31,162.48,22.62,52.05,1,-1,-1,-1
48,9,73.22,159.74,22.80,56.27,1,-1,-1,-1
49,9,72.63,156.68,23.87,61.58,1,-1,-1,-1
50,9,72.69,153.06,24.18,67.89,1,-1,-1,-1
51,9,72.20,149.90,25.10,74.67,1,-1,-1,-1
52,9,72.16,145.65,26.17,81.39,1,-1,-1,-1
53,9,71.87,140.84,26.84,88.75,1,-1,-1,-1
54,9,70.82,138.14,26.96,94.47,1,-1,-1,-1
55,9,71.37,133.63,26.77,100.88,1,-1,-1,-1
56,9,71.78,129.36,25.72,106.73,1,-1,-1,-1
57,9,71.94,127.80,25.43,110.94,1,-1,-1,-1
58,9,72.00,127.24,25.25,113.21,1,-1,-1,-1
59,9,72.03,127.00,25.11,111.34,1,-1,-1,-1
26,10,193.05,388.50,14.35,14.91,1,-1,-1,-1
27,10,193.30,385.65,15.45,17.50,1,-1,-1,-1
28,10,193.31,382.80,16.50,20.35,1,-1,-1,-1
29,10,194.16,383.61,16.76,21.13,1,-1,-1,-1
30,10,194.42,381.53,17.01,23.75,1,-1,-1,-1
31,10,194.47,378.50,17.27,26.97,1,-1,-1,-1
32,10,191.21,378.72,22.84,27.23,1,-1,-1,-1
33,10,190.82,378.88,24.02,28.15,1,-1,-1,-1
34,10,191.49,379.01,23.59,29.32,1,-1,-1,-1
35,10,190.95,381.11,23.37,29.70,1,-1,-1,-1
36,10,190.35,381.03,23.25,29.80,1,-1,-1,-1
37,10,189.74,380.13,23.17,29.78,1,-1,-1,-1
38,10,188.85,379.82,24.57,29.61,1,-1,-1,-1
39,10,187.86,379.73,26.52,29.38,1,-1,-1,-1
40,10,186.84,379.71,28.67,29.13,1,-1,-1,-1
41,10,186.98,379.73,29.46,29.53,1,-1,-1,-1
42,10,187.57,379.76,29.71,30.18,1,-1,-1,-1
43,10,188.14,379.77,29.78,29.38,1,-1,-1,-1
44,10,188.17,379.79,29.96,29.55,1,-1,-1,-1
45,10,187.99,379.82,30.20,30.09,1,-1,-1,-1
46,10,187.73,379.84,30.46,30.77,1,-1,-1,-1
47,10,187.45,379.87,30.73,31.52,1,-1,-1,-1
48,10,187.15,379.89,31.00,32.27,1,-1,-1,-1
49,10,186.85,379.91,31.28,33.04,1,-1,-1,-1
50,10,186.55,379.93,31.56,33.81,1,-1,-1,-1
51,10,182.71,378.21,36.16,36.17,1,-1,-1,-1
52,10,180.10,375.85,40.71,39.81,1,-1,-1,-1
53,10,177.95,373.25,45.23,43.92,1,-1,-1,-1
54,10,174.22,369.23,51.40,50.58,1,-1,-1,-1
55,10,169.90,365.22,58.19,56.13,1,-1,-1,-1
56,10,166.73,360.82,62.63,60.29,1,-1,-1,-1
57,10,161.85,356.54,70.44,64.83,1,-1,-1,-1
58,10,157.51,354.53,75.91,68.67,1,-1,-1,-1
59,10,154.37,351.67,79.06,72.59,1,-1,-1,-1
60,10,153.24,348.97,80.94,75.67,1,-1,-1,-1
61,10,152.89,346.34,82.33,78.43,1,-1,-1,-1
62,10,150.67,345.95,82.75,79.46,1,-1,-1,-1
29,11,208.11,278.50,12.29,8.75,1,-1,-1,-1
30,11,207.60,279.00,15.30,9.25,1,-1,-1,-1
31,11,206.68,279.46,19.11,10.17,1,-1,-1,-1
32,11,205.64,279.91,23.14,11.20,1,-1,-1,-1
33,11,204.68,280.04,24.97,13.42,1,-1,-1,-1
34,11,203.75,280.07,26.08,16.02,1,-1,-1,-1
35,11,202.53,280.78,27.78,17.01,1,-1,-1,-1
36,11,201.21,281.73,29.70,17.42,1,-1,-1,-1
37,11,200.37,278.78,31.64,20.72,1,-1,-1,-1
38,11,199.69,278.50,33.60,21.02,1,-1,-1,-1
39,11,199.07,279.21,35.57,20.20,1,-1,-1,-1
40,11,197.10,279.87,36.22,19.86,1,-1,-1,-1
41,11,196.68,279.62,36.59,20.58,1,-1,-1,-1
42,11,196.83,279.03,36.86,21.71,1,-1,-1,-1
43,11,196.93,278.81,38.67,22.11,1,-1,-1,-1
44,11,197.68,277.74,38.21,23.40,1,-1,-1,-1
45,11,198.67,276.37,36.90,25.02,1,-1,-1,-1
46,11,196.77,277.92,37.21,24.27,1,-1,-1,-1
47,11,197.58,278.37,35.85,23.21,1,-1,-1,-1
48,11,197.90,278.55,35.10,23.61,1,-1,-1,-1
49,11,198.03,278.55,36.02,23.68,1,-1,-1,-1
50,11,197.54,278.55,36.42,23.62,1,-1,-1,-1
51,11,196.81,278.57,36.61,23.52,1,-1,-1,-1
52,11,196.92,277.58,35.81,24.57,1,-1,-1,-1
53,11,197.34,277.71,34.62,24.11,1,-1,-1,-1
54,11,197.88,278.27,33.31,23.07,1,-1,-1,-1
55,11,197.24,279.28,35.02,23.29,1,-1,-1,-1
56,11,195.86,279.65,36.80,22.87,1,-1,-1,-1
57,11,194.20,279.78,38.61,22.19,1,-1,-1,-1
58,11,193.59,278.76,40.84,22.97,1,-1,-1,-1
59,11,193.37,277.32,43.24,24.30,1,-1,-1,-1
60,11,193.30,274.65,47.81,26.89,1,-1,-1,-1
61,11,193.29,271.52,53.20,29.95,1,-1,-1,-1
62,11,193.30,269.19,60.29,32.24,1,-1,-1,-1
63,11,193.31,264.85,67.43,36.51,1,-1,-1,-1
64,11,190.78,260.13,72.03,41.15,1,-1,-1,-1
65,11,189.83,257.89,73.19,43.82,1,-1,-1,-1
66,11,189.49,256.59,73.06,45.74,1,-1,-1,-1
67,11,189.38,255.67,72.44,48.00,1,-1,-1,-1
68,11,189.35,254.85,71.64,48.95,1,-1,-1,-1
69,11,189.75,254.55,70.88,48.86,1,-1,-1,-1
70,11,189.91,254.47,70.53,49.42,1,-1,-1,-1
71,11,189.99,254.48,70.35,50.22,1,-1,-1,-1
72,11,190.48,254.80,70.24,50.21,1,-1,-1,-1
73,11,191.14,255.23,70.16,49.91,1,-1,-1,-1
74,11,191.85,255.71,70.09,49.49,1,-1,-1,-1
75,11,190.75,254.98,70.03,49.02,1,-1,-1,-1
33,13,142.34,433.92,19.86,11.18,1,-1,-1,-1
34,13,141.19,433.81,21.01,12.18,1,-1,-1,-1
35,13,140.03,433.70,21.93,13.19,1,-1,-1,-1
36,13,138.87,433.59,22.96,13.44,1,-1,-1,-1
37,13,137.72,433.47,24.03,13.47,1,-1,-1,-1
38,13,136.56,433.36,25.13,13.43,1,-1,-1,-1
39,13,135.79,435.37,27.73,12.17,1,-1,-1,-1
40,13,135.06,435.53,28.93,12.40,1,-1,-1,-1
41,13,134.35,435.01,29.61,13.18,1,-1,-1,-1
42,13,133.65,434.25,30.10,14.15,1,-1,-1,-1
43,13,132.94,433.40,30.53,15.19,1,-1,-1,-1
44,13,133.64,434.34,30.25,15.57,1,-1,-1,-1
45,13,133.51,434.59,30.35,15.82,1,-1,-1,-1
46,13,133.06,434.57,30.59,16.02,1,-1,-1,-1
47,13,132.49,434.45,30.89,16.21,1,-1,-1,-1
48,13,131.88,434.30,31.22,16.38,1,-1,-1,-1
49,13,131.24,434.13,31.55,16.56,1,-1,-1,-1
50,13,131.65,434.43,31.73,16.21,1,-1,-1,-1
51,13,132.45,434.89,31.87,15.67,1,-1,-1,-1
52,13,133.39,435.42,31.97,15.05,1,-1,-1,-1
53,13,132.71,435.23,33.75,15.12,1,-1,-1,-1
54,13,131.41,434.78,36.15,15.46,1,-1,-1,-1
55,13,129.89,434.23,38.78,15.91,1,-1,-1,-1
56,13,128.29,433.65,41.50,16.39,1,-1,-1,-1
57,13,126.65,433.04,44.24,16.89,1,-1,-1,-1
58,13,124.35,432.58,49.12,18.18,1,-1,-1,-1
59,13,121.80,432.17,54.80,19.78,1,-1,-1,-1
60,13,119.16,431.79,60.78,21.50,1,-1,-1,-1
61,13,116.50,431.41,66.84,23.26,1,-1,-1,-1
62,13,113.83,431.03,72.93,25.04,1,-1,-1,-1
63,13,111.16,430.65,79.03,26.82,1,-1,-1,-1
64,13,108.49,430.27,85.12,28.59,1,-1,-1,-1
65,13,107.18,430.09,87.67,29.54,1,-1,-1,-1
66,13,106.38,429.98,88.88,30.17,1,-1,-1,-1
67,13,105.78,429.90,89.57,30.67,1,-1,-1,-1
68,13,105.25,429.83,90.09,31.13,1,-1,-1,-1
69,13,104.74,429.74,88.78,30.21,1,-1,-1,-1
57,14,355.33,149.79,9.86,10.84,1,-1,-1,-1
58,14,354.83,149.84,10.31,11.78,1,-1,-1,-1
59,14,354.34,149.89,10.75,12.73,1,-1,-1,-1
60,14,353.84,149.94,11.21,13.67,1,-1,-1,-1
61,14,353.34,149.99,11.66,14.61,1,-1,-1,-1
62,14,352.67,150.21,12.32,15.31,1,-1,-1,-1
63,14,351.94,150.50,13.04,15.94,1,-1,-1,-1
64,14,351.19,150.80,13.79,16.54,1,-1,-1,-1
65,14,350.43,151.11,14.55,17.13,1,-1,-1,-1
66,14,349.18,152.41,17.61,18.52,1,-1,-1,-1
67,14,346.75,153.48,23.91,18.03,1,-1,-1,-1
68,14,345.27,152.80,27.61,20.16,1,-1,-1,-1
69,14,344.16,151.45,30.33,23.29,1,-1,-1,-1
70,14,340.42,149.57,34.64,25.80,1,-1,-1,-1
71,14,338.40,148.20,37.58,28.01,1,-1,-1,-1
72,14,337.02,147.04,39.99,30.10,1,-1,-1,-1
73,14,335.90,145.96,42.20,32.16,1,-1,-1,-1
74,14,333.75,144.78,46.30,33.67,1,-1,-1,-1
75,14,331.23,143.56,51.10,34.98,1,-1,-1,-1
76,14,329.35,142.39,54.50,36.70,1,-1,-1,-1
77,14,327.70,141.23,57.37,38.57,1,-1,-1,-1
78,14,326.16,140.08,60.02,40.49,1,-1,-1,-1
79,14,324.65,138.94,62.60,42.44,1,-1,-1,-1
80,14,324.13,138.51,63.49,43.16,1,-1,-1,-1
81,14,323.98,138.36,63.74,43.41,1,-1,-1,-1
67,15,369.79,455.91,8.66,8.06,1,-1,-1,-1
70,16,419.68,68.76,12.48,11.63,1,-1,-1,-1
71,16,418.40,68.12,13.56,12.58,1,-1,-1,-1
72,16,418.59,66.25,12.44,15.26,1,-1,-1,-1
73,16,419.14,64.07,10.77,18.37,1,-1,-1,-1
74,16,419.50,63.87,9.43,20.15,1,-1,-1,-1
75,16,420.34,62.64,8.21,21.47,1,-1,-1,-1
76,16,419.56,62.39,8.44,22.19,1,-1,-1,-1
77,16,418.20,62.48,9.18,22.69,1,-1,-1,-1
78,16,417.96,62.27,10.10,23.14,1,-1,-1,-1
79,16,414.67,62.22,13.66,22.46,1,-1,-1,-1
80,16,413.20,64.31,13.90,23.01,1,-1,-1,-1
81,16,412.47,63.81,14.65,23.81,1,-1,-1,-1
82,16,412.43,63.67,15.60,24.70,1,-1,-1,-1
83,16,410.39,63.22,20.52,24.62,1,-1,-1,-1
84,16,409.32,62.60,25.68,26.07,1,-1,-1,-1
85,16,409.08,60.35,27.54,29.50,1,-1,-1,-1
86,16,406.39,59.51,30.82,30.40,1,-1,-1,-1
87,16,405.37,58.66,32.64,31.76,1,-1,-1,-1
88,16,404.98,57.81,33.90,33.31,1,-1,-1,-1
89,16,404.15,55.17,37.32,35.79,1,-1,-1,-1
90,16,404.19,54.21,38.23,38.69,1,-1,-1,-1
91,16,403.32,53.94,40.85,40.33,1,-1,-1,-1
92,16,402.30,53.21,43.02,42.34,1,-1,-1,-1
93,16,403.68,50.29,42.55,41.68,1,-1,-1,-1
70,17,367.35,453.66,14.30,9.69,1,-1,-1,-1
71,17,368.29,453.46,14.72,11.42,1,-1,-1,-1
72,17,368.04,450.07,15.71,14.47,1,-1,-1,-1
73,17,368.61,448.98,18.65,13.19,1,-1,-1,-1
74,17,369.28,448.68,19.04,13.22,1,-1,-1,-1
75,17,369.99,448.64,18.58,13.70,1,-1,-1,-1
76,17,370.10,448.12,19.82,13.90,1,-1,-1,-1
77,17,367.98,448.24,21.66,14.01,1,-1,-1,-1
78,17,365.05,448.58,23.71,14.09,1,-1,-1,-1
73,19,78.13,147.61,6.87,7.47,1,-1,-1,-1
74,19,75.40,147.66,10.28,7.47,1,-1,-1,-1
75,19,73.28,147.68,12.63,6.32,1,-1,-1,-1
76,19,71.91,146.05,14.52,7.82,1,-1,-1,-1
77,19,70.35,145.52,16.28,8.83,1,-1,-1,-1
78,19,68.35,144.10,18.40,8.90,1,-1,-1,-1
79,19,67.18,143.62,18.26,8.57,1,-1,-1,-1
80,19,66.49,143.54,17.65,11.20,1,-1,-1,-1
81,19,66.57,143.41,18.57,12.30,1,-1,-1,-1
82,19,66.67,143.58,18.26,12.49,1,-1,-1,-1
83,19,66.88,143.59,17.31,13.53,1,-1,-1,-1
84,19,66.81,142.16,17.18,14.95,1,-1,-1,-1
85,19,66.82,142.62,17.10,14.49,1,-1,-1,-1
86,19,67.18,142.08,16.58,14.57,1,-1,-1,-1
87,19,67.22,142.74,16.37,14.58,1,-1,-1,-1
88,19,67.22,143.05,16.39,14.47,1,-1,-1,-1
89,19,67.21,143.23,16.51,14.30,1,-1,-1,-1
90,19,67.19,143.36,16.66,14.13,1,-1,-1,-1
91,19,67.17,143.46,16.82,13.95,1,-1,-1,-1
92,19,67.14,143.56,17.00,13.76,1,-1,-1,-1
93,19,67.11,143.65,17.17,13.58,1,-1,-1,-1
94,19,66.72,144.07,18.01,12.17,1,-1,-1,-1
95,19,66.26,144.22,18.65,11.32,1,-1,-1,-1
96,19,64.98,142.25,20.45,14.67,1,-1,-1,-1
97,19,65.17,140.19,20.39,20.06,1,-1,-1,-1
98,19,66.29,136.82,18.27,28.20,1,-1,-1,-1
99,19,67.06,134.26,15.75,36.85,1,-1,-1,-1
100,19,67.36,131.10,14.14,46.02,1,-1,-1,-1
101,19,67.15,129.89,13.33,53.61,1,-1,-1,-1
102,19,67.27,128.95,12.64,59.39,1,-1,-1,-1
103,19,67.32,128.58,12.39,61.57,1,-1,-1,-1
74,21,145.93,143.82,9.74,14.71,1,-1,-1,-1
75,21,146.48,141.82,9.73,18.16,1,-1,-1,-1
76,21,146.41,140.71,10.27,18.95,1,-1,-1,-1
77,21,146.20,139.83,10.96,19.05,1,-1,-1,-1
78,21,145.94,139.00,11.68,19.00,1,-1,-1,-1
79,21,146.10,138.03,11.92,18.91,1,-1,-1,-1
80,21,146.27,135.65,11.50,20.55,1,-1,-1,-1
81,21,146.46,132.77,10.84,22.81,1,-1,-1,-1
82,21,146.52,132.97,10.59,23.60,1,-1,-1,-1
83,21,146.54,133.11,10.96,25.05,1,-1,-1,-1
84,21,147.49,128.46,10.61,29.08,1,-1,-1,-1
85,21,147.51,125.11,10.10,33.36,1,-1,-1,-1
86,21,147.17,122.27,9.54,37.74,1,-1,-1,-1
87,21,147.39,119.40,8.50,42.94,1,-1,-1,-1
88,21,147.84,116.51,7.27,48.46,1,-1,-1,-1
89,21,148.00,114.78,6.97,51.87,1,-1,-1,-1
90,21,148.05,113.48,7.01,54.49,1,-1,-1,-1
91,21,148.07,112.35,7.18,56.80,1,-1,-1,-1
92,21,147.48,110.79,7.85,58.78,1,-1,-1,-1
93,21,146.67,109.07,8.69,60.65,1,-1,-1,-1
94,21,145.77,107.30,9.60,62.46,1,-1,-1,-1
95,21,145.43,106.69,10.93,65.59,1,-1,-1,-1
96,21,144.13,103.60,12.61,69.60,1,-1,-1,-1
97,21,142.46,102.11,14.61,74.12,1,-1,-1,-1
98,21,141.32,100.76,16.07,77.77,1,-1,-1,-1
99,21,140.38,99.46,17.32,81.09,1,-1,-1,-1
100,21,139.51,98.18,18.50,84.28,1,-1,-1,-1
101,21,139.30,98.71,20.88,86.51,1,-1,-1,-1
102,21,139.33,99.92,23.72,88.37,1,-1,-1,-1
103,21,139.74,100.90,23.60,88.86,1,-1,-1,-1
104,21,140.69,101.43,22.64,89.20,1,-1,-1,-1
105,21,141.85,101.76,21.37,89.49,1,-1,-1,-1
106,21,142.30,101.90,20.86,89.57,1,-1,-1,-1
75,22,87.14,226.40,9.79,11.94,1,-1,-1,-1
76,22,86.19,225.65,9.73,12.65,1,-1,-1,-1
77,22,86.12,221.71,8.76,16.04,1,-1,-1,-1
78,22,84.69,220.62,10.39,16.44,1,-1,-1,-1
79,22,82.84,220.41,12.80,15.94,1,-1,-1,-1
80,22,81.47,220.76,14.05,16.20,1,-1,-1,-1
81,22,81.64,219.84,13.78,17.82,1,-1,-1,-1
82,22,81.54,219.55,13.85,18.05,1,-1,-1,-1
83,22,81.34,219.48,14.06,17.76,1,-1,-1,-1
84,22,81.09,219.48,14.31,17.30,1,-1,-1,-1
85,22,80.62,219.51,14.79,17.11,1,-1,-1,-1
86,22,80.07,219.55,15.35,17.02,1,-1,-1,-1
87,22,79.79,219.71,15.68,16.90,1,-1,-1,-1
88,22,79.61,219.92,15.93,16.77,1,-1,-1,-1
89,22,79.46,220.15,16.15,16.64,1,-1,-1,-1
90,22,79.32,220.38,16.36,16.50,1,-1,-1,-1
91,22,79.18,220.60,16.56,16.37,1,-1,-1,-1
92,22,79.05,220.83,16.77,16.24,1,-1,-1,-1
93,22,78.92,221.05,16.97,16.12,1,-1,-1,-1
94,22,78.78,221.26,17.17,15.04,1,-1,-1,-1
95,22,77.89,220.43,18.61,15.14,1,-1,-1,-1
96,22,76.65,218.98,20.19,17.21,1,-1,-1,-1
97,22,75.80,216.41,21.82,23.02,1,-1,-1,-1
98,22,75.43,211.34,21.64,30.81,1,-1,-1,-1
99,22,74.26,206.82,21.55,39.09,1,-1,-1,-1
100,22,73.31,199.88,21.36,49.65,1,-1,-1,-1
101,22,72.90,195.15,19.65,56.94,1,-1,-1,-1
102,22,72.37,191.99,19.31,62.74,1,-1,-1,-1
103,22,72.00,189.65,19.37,65.87,1,-1,-1,-1
104,22,71.68,187.63,19.58,67.99,1,-1,-1,-1
105,22,72.04,188.30,21.15,67.75,1,-1,-1,-1
106,22,72.20,188.59,21.73,67.63,1,-1,-1,-1
76,23,223.57,354.64,6.65,6.99,1,-1,-1,-1
77,23,222.74,354.64,7.48,7.82,1,-1,-1,-1
78,23,221.92,354.64,8.30,8.64,1,-1,-1,-1
79,23,221.10,354.64,9.12,9.46,1,-1,-1,-1
80,23,219.39,356.24,12.82,8.10,1,-1,-1,-1
81,23,218.26,356.31,13.58,8.96,1,-1,-1,-1
82,23,217.35,355.85,13.33,10.58,1,-1,-1,-1
83,23,216.51,355.21,12.71,12.47,1,-1,-1,-1
84,23,216.07,355.31,12.44,13.15,1,-1,-1,-1
85,23,215.77,355.69,12.31,13.37,1,-1,-1,-1
86,23,215.52,356.17,12.24,13.43,1,-1,-1,-1
87,23,215.29,356.68,12.19,13.44,1,-1,-1,-1
88,23,215.23,356.72,12.16,13.57,1,-1,-1,-1
89,23,215.23,356.56,12.14,13.76,1,-1,-1,-1
90,23,215.25,356.35,12.13,13.97,1,-1,-1,-1
91,23,215.28,356.10,12.13,14.19,1,-1,-1,-1
92,23,215.30,355.86,12.12,14.41,1,-1,-1,-1
93,23,215.33,355.60,12.11,14.64,1,-1,-1,-1
94,23,215.35,355.35,12.11,14.86,1,-1,-1,-1
95,23,215.37,355.10,12.11,15.09,1,-1,-1,-1
96,23,215.39,354.86,12.11,15.32,1,-1,-1,-1
97,23,215.41,354.61,12.12,15.55,1,-1,-1,-1
98,23,215.42,354.36,12.12,15.78,1,-1,-1,-1
76,24,155.78,409.36,8.76,8.54,1,-1,-1,-1
77,24,156.09,408.89,8.75,8.53,1,-1,-1,-1
77,25,434.25,193.39,9.51,7.65,1,-1,-1,-1
78,27,380.15,365.69,8.36,11.95,1,-1,-1,-1
79,27,380.16,365.59,8.85,12.62,1,-1,-1,-1
80,27,380.16,365.59,9.43,13.40,1,-1,-1,-1
81,27,380.16,365.60,10.01,14.22,1,-1,-1,-1
82,27,380.16,365.62,10.60,15.03,1,-1,-1,-1
83,27,380.16,365.63,11.20,15.83,1,-1,-1,-1
84,27,380.24,364.34,11.30,17.39,1,-1,-1,-1
85,27,380.35,362.60,11.23,19.21,1,-1,-1,-1
86,27,381.77,362.13,11.19,19.85,1,-1,-1,-1
87,27,382.53,363.80,12.77,18.07,1,-1,-1,-1
88,27,383.05,363.00,14.37,17.75,1,-1,-1,-1
89,27,383.37,361.72,15.53,19.13,1,-1,-1,-1
90,27,383.63,360.25,16.53,21.14,1,-1,-1,-1
